4.411945544868542__Luis Carpio
4.4119486475115135__Tristen Lutz
4.4119527807448__Fernery Ozuna
4.4120297086862905__Jake Fincher
4.412104559086618__Gabriel Mejia
4.412135428340326__Carlos Duran
4.412188541418967__Roman Pena
4.412260164576418__A.J. Murray
4.412280411206146__Anfernee Grier
4.412301500778108__Luis Ayala
4.412333224361294__Alex Dunlap
4.412483440748854__Alejo Lopez
4.412496316650138__D.J. Wilson
4.412497510045196__Jose Bernardo Lopez
4.412527008888352__Galli Cribbs
4.412580743515314__Robert Garcia
4.412815694818994__Rayder Ascanio
4.412961285860578__Christian Zazueta
4.4130839148210015__Jonathan McCray
4.413202631647354__Carlos Alberto Gastelum
4.413250333480316__Kyle Nowlin
4.413300366987703__Ben Verlander
4.413449968716389__Samad Taylor
4.413489845845635__Jason Lopez
4.413579613047727__Anibal Sierra
4.413736354746936__Ismael Munguia
4.41374581550244__Jake Burger
4.41386625313733__Ricardo Andujar
4.413906115429941__Mickey McDonald
4.413973849220756__Alberto Querales
4.41414086017853__Eudor Garcia
4.414141885167283__Ryan Scott
4.414196250391644__Gilberto Galaviz
4.414217032234547__Austin Beck
4.414234427501418__Sam Dexter
4.414352018079446__Omar Meza
4.414457584191782__Brandon Dulin
4.414459460602769__Moises Gomez
4.414522496485389__Miguel Amaya
4.414785390629122__Cesar Diaz
4.414789578475286__Ryan Gridley
4.414932493580519__Hendrik Clementina
4.414976920449853__Yeltsin Gudino
4.415032136808422__Jose Vicente
4.415086510307563__Joe Cronin
4.415157302929486__Henri Lartigue
4.415159181146553__Dylan Tice
4.415199898112645__Nolan Brown
4.415261731487323__Dermis Garcia
4.415278265187846__Raul Siri
4.415412710615424__MJ Melendez
4.415529873822375__Ricky Rodriguez
4.415541407665236__Mitch Reeves
4.415542806362089__Mike Meyers
4.415595218247008__Diosbel Arias
4.41568445163386__Will Allen
4.415720967209311__Henry Castillo
4.415789452690059__Gio Brusa
4.415852573118088__Branden Boggetto
4.415921840862455__Logan Farrar
4.4159293332376555__Jose Augusto Figueroa
4.415970568799343__Kevin Garcia
4.416113309106621__Scott Manea
4.416162301695103__Wenceel Perez
4.416201694410458__Jack Meggs
4.41623223852245__Norberto Obeso
4.416291113623646__Jack Murphy
4.416366805566159__Diego Castillo
4.416447814738494__Trace Loehr
4.416478451082258__Derek Campbell
4.416546642702552__Stephen Smith
4.41659981144052__Tirso Ornelas
4.416629230257024__Beau Branton
4.416748161476024__Francisco Ferreiro
4.416811796931738__Jalen Miller
4.416892164497289__Leobaldo Pina
4.4169073774816905__John Valente
4.416942751285216__Shawon Dunston Jr.
4.41701305222994__D.J. Davis
4.417045052981473__Bubba Thompson
4.417046347173074__Camden Duzenack
4.417102081503163__Yeyson Yrizarri
4.417152208342947__Cristian Paulino
4.417180817061751__Ty Washington
4.417448225315676__Omar Obregon
4.417475815624432__Luken Baker
4.4174962546552194__Derek Hill
4.4175676017790675__Anderson Franco
4.417598144929806__Louis Silverio
4.417642563380992__Jose Sanchez
4.417686981234542__Humberto Sosa
4.417728132316891__Osvaldo Duarte
4.417747975321449__Daniel De La Calle
4.41779689229393__Trey Hair
4.417806917837562__Parker Morin
4.4178131124904265__Timmy Robinson
4.4178807897706545__Ian Strom
4.417888234064088__Donovan Casey
4.417892054517415__Luis Fonseca
4.417893288083853__Aaron Knapp
4.417905741131176__Emmanuel Marrero
4.417918307237823__Cristian Perez
4.418067064441096__Kevin Merrell
4.41807476873215__Curtis Terry
4.418081180463374__Marcus Greene Jr.
4.41814437946509__Dale Carey
4.418164189350442__Cody Daily
4.418184974760064__Luke Burch
4.41823022036666__Will Benson
4.418411991464097__Jorge Ona
4.418417682435557__Tyler Alamo
4.418534328196856__Connor Wong
4.418534746177601__Justin Ellison
4.418581149607878__Emmanuel Tapia
4.418613506312546__Ryan Dorow
4.4186802549848085__Jonathan Arauz
4.41879740332678__Yefri Perez
4.419148576167689__Izzy Wilson
4.419192625138144__Ivan Araujo
4.419205013594709__Mickey Moniak
4.419300227450144__Tucker Neuhaus
4.419310726827539__Edson Garcia
4.419352612949724__Joey Pankake
4.419387969565099__Jose Jr. Vizcaino
4.419413575036158__Eliezer Zambrano
4.419414710674662__Daniel Fajardo
4.419452975202382__Steve Berman
4.419521147189173__Josh Lowe
4.419528122723822__Oscar Gonzalez
4.419682970036094__Bradley Strong
4.419733728924951__Jack Lopez
4.419744434140261__Randy Ventura
4.41987813837425__Uriak Marquez
4.419880179788924__Lazaro Alonso
4.4199418019003485__Austin Byler
4.420151918371554__Trey Harris
4.420188056860819__Adam Walton
4.420384855147576__Chris Valencia
4.420404467700622__Israel Nunez
4.420543206693644__Grant Heyman
4.420551291138552__Chris Diaz
4.420635621485659__Daniel Nunez
4.420673542369561__Raphael Gladu
4.420705988625775__Cullen Large
4.420789784391351__Nate Easley
4.4208030049005576__Jose Sermo
4.420844238194137__Lolo Sanchez
4.420849371451899__Chris Pieters
4.420866915405737__Santiago Gonzalez
4.420882999127711__Brantley Bell
4.420969693521922__Greg Deichmann
4.421047637861868__Dennicher Carrasco
4.421092303457527__Franklin Torres
4.42119596978164__Eddie Silva
4.421218932132932__Matt Winn
4.421224109903583__Alejandro Flores
4.421304632501065__Dallas Carroll
4.4213866817115015__Jasson Atondo
4.421391387348676__Ariel Serrano
4.42141051552322__Cobie Vance
4.421410671041906__Patrick Biondi
4.4214339622420855__Dexter Kjerstad
4.421436643627208__Roberto Valencia
4.42143726980574__Javier Salazar
4.421606402720661__Brett Pope
4.421608001049301__David Masters
4.42162958517407__Ivan Bellazetin
4.421670575812943__Anthony Jimenez
4.421719722625111__Seamus Curran
4.421745216748703__Jaime Brena
4.421840850311037__Ryan Aguilar
4.4221603163577665__Mason McCoy
4.4222747119053905__Juan Martinez
4.422428157398323__Clark Eagan
4.422563167456487__Braxton Davidson
4.422731097065903__Riley Adams
4.42277579969514__Caleb Hamilton
4.422813333713118__Eliezer Ortiz
4.422814089088392__Tyler Moore
4.422873729894734__Jesus Valenzuela
4.422981152262565__Owen Miller
4.4230226592935935__Ricky Eusebio
4.423027819800946__Jake Adams
4.423029167901325__Gerson Manzanillo
4.423060226241155__Joshua Banuelos
4.423067481960642__Colby Lusignan
4.423117620130786__Luis Payano
4.423214959990773__Jason Martinson
4.423356522002076__Kyle Isbel
4.4234774350981985__Demi Orimoloye
4.4236416456797985__Jose Luna
4.423649010084787__Jose Heberto Felix
4.423791682259815__Ben Breazeale
4.423858903941353__Miguel Rodriguez
4.423932711652755__Jonathan Aceves
4.423992856645578__Hector Garanzuay
4.424074847752411__Edwin Moreno
4.424083935298391__Taylor Walls
4.424090456212828__Chase Jensen
4.424124605657513__Brett Pirtle
4.424162594466637__Landon Lassiter
4.424165762315091__Sebastian Valle
4.42427811283007__Julian Ornelas
4.424294504969277__Colton Shaver
4.424487270353043__Bryan De La Cruz
4.424572157184352__Luke Williams
4.424595997249729__Adan Munoz
4.4246108464280764__Jordan Wren
4.424630480440233__Yadiel Rivera
4.424797847966461__Garrison Schwartz
4.424824630526202__Kellin Deglan
4.424885654571142__Kevin Padlo
4.4248921350316035__Blaine Prescott
4.424912448733083__Isaias Tejeda
4.42499877987111__Grenny Cumana
4.4250020845130695__Carlos Mendivil
4.425031389074585__Trey Vavra
4.42512378334817__Ben Rortvedt
4.425143078929233__Jared Foster
4.425147431207486__Carlos Alvarez
4.425161923760982__J.C. Escarra
4.425228307741786__Luke Morgan
4.42523376331147__Wander Franco
4.425491446483321__Corey Bird
4.425855571031057__Vince Jackson
4.425935179321093__Zac Shepherd
4.425996304162488__Marino Campana
4.42629739401176__Chuckie Robinson
4.426331027141816__Luis Alfonso Garcia
4.426388484346997__Carlos Vidal
4.426462156722408__Tanner Stanley
4.426467680788121__Chase Calabuig
4.426515683795272__Lorenzo Cedrola
4.426600569136277__Alexis Pantoja
4.426603316582303__Sergio Burruel
4.42670837644557__Leo German
4.426726762869252__Brad Haynal
4.426757830114212__Cody Bohanek
4.426837451111247__Carlos Colmenares
4.426842294265087__Joantgel Segovia
4.427043105652034__Jean Angomas
4.427048625777181__Seuly Matias
4.427055833672789__Jordan Cowan
4.427080927063468__Daniel Cornejo
4.427139031595757__Emerson Jimenez
4.427218668907824__Shane Carrier
4.427244768496525__Rob Henry
4.427411359165192__Chris DeVito
4.427417627310036__Matt McPhearson
4.427621586697221__Orlando Olivera
4.427731020725855__Austen Wade
4.4278546163909756__Vance Vizcaino
4.4278756939737915__Matthew Page
4.427975065088809__Dash Winningham
4.428012610805434__Jaime Pedroza
4.428091757818466__Casey Scoggins
4.4281636128045__Aaron Whitefield
4.428563772174746__Rene Pinto
4.428622262728502__David Olmedo-Barrera
4.428638661084887__Daniel Jipping
4.428685302058432__Miguel Del Castillo
4.429097998012505__Omar Estevez
4.429112751143198__Bryan Hudson
4.429282640748342__Yojhan Quevedo
4.429309626396094__Ryan Grotjohn
4.429314848618226__Nash Knight
4.429521253300805__Luis Mauricio Suarez
4.429525561106281__Adrian Gutierrez
4.429594172933839__Hamlet Marte
4.429817201375533__Kyle Johnson
4.42982221214632__Rodolfo Duran
4.4298244781061165__Michael Crouse
4.429867401199627__Gabriel Maciel
4.429960226189362__Carlos Sepulveda
4.430029625899051__Tuffy Gosewisch
4.430051672615294__Bryce Johnson
4.430060291630237__Javier Mireles
4.430147402810461__Gavin Collins
4.430152340034552__Dan Fiorito
4.430162234427135__Kevin Markham
4.430227690728531__Bryan Mejia
4.430374369418071__Colin Bray
4.430380650129086__Johnny Sewald
4.43043968278581__Boo Vazquez
4.430470810845314__Michael Gigliotti
4.4305005676172__Jeff Diehl
4.430579387448084__Jonathan Diaz
4.4306467301151065__Yonny Hernandez
4.430767227737233__Christian Donahue
4.430784848322777__Amilcar Gomez
4.4308374510565915__Jacob Bosiokovic
4.430853141661492__Johneshwy Fargas
4.430918696232792__Akil Baddoo
4.430952592324534__Zach Jarrett
4.430965169897947__Trevor Larnach
4.431008894354738__Armando Araiza
4.431026184011907__Cristian Santana
4.431031714653214__Jack Larsen
4.431131755493397__Vicente Conde
4.431257499002671__Nick Pratto
4.431376146341934__Stephen Perez
4.431383691825508__Ti'Quan Forbes
4.431459036017609__Francisco Rivera
4.431713720076758__Jordan Procyshen
4.4317551040088015__Edgar Cabral
4.431781894050008__Fernando Flores
4.431939899203645__Trevor Mitsui
4.432031729840894__Daniel Kihle
4.432136024155386__Julian Leon
4.432163175336581__Jose Vargas
4.432418277069264__Roman Collins
4.432437782786734__Gabriel Noriega
4.432481799183083__Jeff Gelalich
4.4325827486080716__Keegan McGovern
4.432707921783748__Cito Culver
4.432726091117479__Calvin Mitchell
4.4328722231461555__Cassidy Brown
4.432894569648438__Connor Myers
4.432928956829736__Dylan Burdeaux
4.432934286186238__Matt Winaker
4.432981932901104__Nick Yarnall
4.4330735469085605__Jancarlos Cintron
4.433118147468876__Rando Moreno
4.433138131571137__Jim Haley
4.433202964195999__Stuart Fairchild
4.43320909499082__Roy Morales
4.433269289088424__Yancarlo Angulo
4.4333436349174615__Jose Azocar
4.4335458271529635__Ryan Fitzgerald
4.433576905826458__Luis Alejandro Basabe
4.433587233093822__Josh Thole
4.433618519424002__Cliff Pennington
4.4336806880264605__Alberto Carreon
4.433718807471408__Miguel Torrero
4.433747053790393__Ryan Jeffers
4.433823248340387__Kristian Delgado
4.4338359150681494__Rudy Martin
4.43384525970413__Mac James
4.433853508542334__Keith Grieshaber
4.433893764286965__Manny Sanchez
4.434271362064567__Ronnie Freeman
4.434310699024856__Marcus Wilson
4.434354415867126__Matt Snyder
4.434418483810506__Deven Marrero
4.434439304052968__Ronnie Jebavy
4.434501621441033__Shane Billings
4.434504826226184__Oneil Cruz
4.434728331858436__Andruw Monasterio
4.434789472144052__Todd Hankins
4.43498750740251__Collin Woody
4.434993366568439__Travis Blankenhorn
4.435029848603984__Wes Darvill
4.435260348345373__Alec Sole
4.435321856789383__Jose Queliz
4.435332130337501__Roberto Valenzuela
4.435343927889401__Chris Clare
4.43536397895965__Robbie Podorsky
4.435579062254657__Paul Leon
4.435591694522538__Alberti Chavez
4.43570278405737__Taylor Snyder
4.435949961717923__Adrian Marin
4.4360992852069785__Cameron Kneeland
4.43633689129503__Tyler Friis
4.436373726145721__Preston Scott
4.436497994913907__Austin Bailey
4.436516131417728__Ramon Marcelino
4.436526844852135__Tim Tebow
4.4365760457423935__Jefrey Ramos
4.436623707404408__Yoel Yanqui
4.436634848757237__Cesar Rodriguez
4.4366519600082155__Cole Freeman
4.436656486506263__Michael Pritchard
4.436689777826875__Tim Remes
4.436733128028372__Jose Brizuela
4.436750251644481__Alonzo Harris
4.436828277377373__Wuilmer Becerra
4.436833430615233__Robert Pehl
4.436957366028913__Juan Herrera
4.436976121934751__Colton Plaia
4.437036213703168__Tristan Gray
4.437092221861521__Troy Sieber
4.437285666164805__Ronaldo Hernandez
4.437621386524607__Rodrigo Ayarza
4.437646658708087__Juan Yepez
4.437741120001444__Jakson Reetz
4.437894887472616__Luis Pintor
4.437997122403841__Gabriel Gutierrez
4.438085021993995__Tyler Sanchez
4.438264209078104__Mark Contreras
4.438265822078277__Jermaine Palacios
4.438352212357688__Nick Zammarelli III
4.438409124504259__Drew Longley
4.438415594250975__Taylor Sparks
4.438422133176163__Abel Martinez
4.438449588122874__Quincy Nieporte
4.438454418283728__Erick Salcedo
4.43847136278573__Stuart Turner
4.438491869955954__Brandon Marsh
4.438669949003216__Chris Iriart
4.438674933324519__Arturo Michelena
4.438705589806649__Josh Rutledge
4.438720247838172__Cole Billingsley
4.438846974203278__Yohel Pozo
4.43886773225982__Kevin Santa
4.438877649042585__Jio Mier
4.43892342541033__Champ Stuart
4.439040275526701__Cody Thomas
4.439105115519623__Yordanys Linares
4.43911253737847__Kristian Trompiz
4.439361697633015__Michael Helman
4.439372673370196__Sharlon Schoop
4.439432653707439__Alberto Triunfel
4.439443870164944__Blake Perkins
4.439585357453499__Joe Munoz
4.43966329033157__Carl Chester
4.439665325168776__Osvaldo Abreu
4.439673379448155__Brandon Villarreal
4.439695746584923__Rolando Acosta
4.439730001927864__Bligh Madris
4.439882184469058__Felipe Blanco
4.439906085316915__Corey Wimberly
4.440130560172874__Dale Burdick
4.440238902008559__Osniel Madera
4.44027842312939__Jose Caballero
4.440279822571557__Carlos Figueroa
4.440595235739966__Corey Julks
4.440651000788008__Tyreque Reed
4.44065713549873__Jose Martinez
4.44082007844445__Nick Banks
4.440832780059129__Jhonny Pereda
4.440891184757977__Jose Gonzalez
4.441144440057918__Emerson Landoni
4.4411945955344265__Maxwell Leon
4.441384619094002__Engelb Vielma
4.4415761305391515__Adam Law
4.441745355560314__Chavez Young
4.441916106233558__Patrick Cantwell
4.441952199587783__Tim Roberson
4.442049092637529__William Contreras
4.4420639845577155__Roberto Pena
4.442086212908432__Webster Rivas
4.442160460570678__Kacy Clemens
4.442181053485371__Juan Perez
4.442333671605768__Michael Paez
4.442446355570025__Humberto Castro
4.442635000305018__Connor Justus
4.442698738213311__Jack Sundberg
4.442743611126224__Erick Castillo
4.442744943485183__Alex Murphy
4.442909219515207__Jose Vinicio
4.442935718131076__Saige Jenco
4.443001971912972__Gilberto Mejia
4.443063601800479__Kyri Washington
4.443115586586298__Richard Palacios
4.4431639120421105__Ivan Terrazas
4.443295808141003__Carlos Herrera
4.443356478814288__Brad Zunica
4.4433795129680576__Trey Martin
4.443654760544428__Logan Moon
4.443659043660048__T.J. Nichting
4.443788416293139__Isiah Gilliam
4.443865124442731__Carlos Rincon
4.443923063171612__Sean O'Connell
4.444016922786477__Sergio Perez
4.444043885609358__Kramer Robertson
4.444109114405775__Quintin Berry
4.444166744679288__Jose Amador
4.444250998050709__Sal Giardina
4.444333174604876__Angel Franco
4.444473824928107__Alfredo Reyes
4.44470840786401__Shane Hoelscher
4.444783203119683__Jacob Meyers
4.444818077262996__Logan Moore
4.444880141048779__Greyson Jenista
4.444966289094499__Yousamot Cota
4.444990836948694__Will Remillard
4.445042542237861__Jazz Chisholm
4.445138433850815__Mitch Delfino
4.445272099319583__David Rodriguez
4.445316466656698__Levi Hyams
4.445543639246139__Luis Aviles Jr.
4.445589165135038__Carlos Penalver
4.445597156859991__Brian Olson
4.445702280334709__Eduardo Arredondo
4.445775703379033__Jacob Heyward
4.445799662836823__J.J. Franco
4.445872903062568__Tyler Hill
4.445946819827761__Khayyan Norfork
4.445958275571799__Grant DeBruin
4.4460377283572265__Bruce Yari
4.4460533127867965__Sean Miller
4.446120919978344__Gunnar Heidt
4.446265765890553__Angel Ortega
4.446284261968966__Roberto Baldoquin
4.446337967331174__Blake Rutherford
4.446378934989127__Garrett Kennedy
4.446391350542546__Trevor Craport
4.446553246510021__Luis Liberato
4.446604427442955__Chris Okey
4.446604890047459__Alex Kowalczyk
4.4467527770284025__Alexei Ramirez
4.446781358470778__Michael Cruz
4.446834627009855__Issmael Salas
4.446855019027828__Hoy Jun Park
4.446968941772445__Jarrod Saltalamacchia
4.447064835959176__Pete Kozma
4.447140366514129__John Riley
4.447155301124397__Michael Beltre
4.447260198925444__Alejandro Ortiz
4.447278783521977__Willie Argo
4.4473129444021176__Robby Rinn
4.447386929748468__Connor Spencer
4.44742239710676__Garrett Benge
4.447663522646072__Alberto Rosario
4.44778392023576__Matt Vierling
4.447817898804557__Brett Netzer
4.4479454865523245__Diego Madero
4.448066778441342__Jared Walker
4.448094442643585__Ryan Hanigan
4.448103451626919__Joey Wong
4.448110068784878__Lewin Diaz
4.448173993562786__Mitch Roman
4.448187969699183__Chuck Moorman
4.448328451566525__Jake Lowery
4.448586349219873__Mark Laird
4.4485947493736315__Kody Clemens
4.448687663759285__Pedro Castellanos
4.448971682428763__Brooks Marlow
4.4490000006018615__Hunter Hargrove
4.449063416845868__Jeremy Vasquez
4.449104946680925__Nathan Esposito
4.449183292332744__Myles Schroder
4.449197777674759__Parker Berberet
4.4491984477960305__Jovan Rosa
4.449206017730614__Anthony Dimino
4.449217701713907__Eric Jagielo
4.4492420186152515__Tristan Pompey
4.44924787046907__Pablo Olivares
4.449325873675662__Carlos Munoz
4.449558783344054__Tyler Stephenson
4.449570509126147__Angel Rosa
4.449575479592593__Drew Ellis
4.4495808489306645__Justin Toerner
4.449608249467195__James Vasquez
4.449693345611318__K.C. Hobson
4.449704736288918__Blake Lalli
4.44971108755498__Everth Cabrera
4.449829918675106__Nick Madrigal
4.4498801939218815__Taylor Grzelakowski
4.449964330663239__Brendon Davis
4.450229356418757__John Polonius
4.450236149532124__Michael Suchy
4.4503024761101635__Justin Seager
4.450440675066067__Brett Austin
4.4505262302863455__Mitchell Tolman
4.450686619307346__Leonardo Reginatto
4.450693253171856__CJ Alexander
4.45081352083474__Jesus Rivera
4.450895669426614__Ty Moore
4.45097932978336__Brallan Perez
4.4510991260984385__Jose Godoy
4.451119104268861__Roldani Baldwin
4.451284104510163__Juan Ciriaco
4.45150268046936__Daniel Lockhart
4.4515972966267245__Juan Ciriaco
4.451607351476984__Steven Baron
4.45161186936474__Cristhian Presichi
4.451852015359366__Rashad Crawford
4.451913091716695__Sergio Contreras
4.451967741052101__Anthony Bemboom
4.45198123610118__Trenton Kemp
4.451983924400515__Alexi Amarista
4.451992857454747__A.J. Jimenez
4.452065096262775__Conner Capel
4.452084466815673__Stephen McGee
4.452209891669623__Paul Janish
4.452262479704817__Matt McLaughlin
4.452288845791709__Arturo Rodriguez
4.4523237524088835__Jake Ring
4.452331144335428__C.J. Retherford
4.452368576688215__Francisco Lugo
4.452394981153337__Roberto Lopez
4.452540089351354__Alberto Mineo
4.452779184362144__Jordan Smith
4.452806448527326__Chris McFarland
4.452826370198182__Yariel Gonzalez
4.452901808603454__Tanner Nishioka
4.453027532998906__Alan Sanchez
4.4530790943287055__Jose Rosario
4.453095214111924__Justin Bohn
4.453127604786414__Mike Ohlman
4.453201204957303__Micker Adolfo
4.453227373877992__Robbie Tenerowicz
4.45329404463242__Carlos Diaz
4.4534234215318005__Michael Wing
4.453527958049986__Michael Osinski
4.453691759390097__Edwin Diaz
4.453776115833307__Jomar Reyes
4.453792696848392__Irving Lopez
4.453834956069021__Luis Cruz
4.453920708324301__Ryan Hissey
4.454006831916139__Jeff Hendrix
4.454028780529389__Jairo Beras
4.454054977964222__Matt Hearn
4.454144165196944__Aaron Mizell
4.4542164463407365__Ramon Hernandez
4.454218057137516__Francisco Diaz
4.454351957090839__Dairon Blanco
4.454409835907283__Carlos Paulino
4.454483391639357__Jacob May
4.454567849633307__Sandber Pimentel
4.454643763470051__Carlos Castro
4.4546731914732085__Leandro Castro
4.454702842941815__Taylor Featherston
4.454762392141032__Jesse Hodges
4.454961436248257__Joseph Odom
4.454992061238857__Drew Vettleson
4.455083062589167__Chase Pinder
4.455094598800859__James Jones
4.455211300748136__Adam Weisenburger
4.455363314347711__Connor Lien
4.455402677084483__Tyler Smith
4.4554278132528085__Jonah Arenado
4.4555358551076605__Kevin Torres
4.455565970992139__Riley Delgado
4.455604268660957__Peter Van Gansen
4.455615529992222__Mason Davis
4.455673284888235__Jose Manuel Orozco
4.455771769368376__Dickie Joe Thon
4.455809304943586__Brandon Macias
4.4558125353166185__Jorge Vazquez
4.455946369266298__Michael Russell
4.456003092176336__Renae Martinez
4.456121237641852__Luis Marte
4.456250504935138__Jeff Glenn
4.45626673139362__Alfredo Gonzalez
4.456280408123398__Steve Lombardozzi
4.456291011318575__LeDarious Clark
4.456307614855088__Mikey White
4.456349855078895__Michael Almanzar
4.456384609765678__Ian Parmley
4.456411062376579__Allen Cordoba
4.456442216912105__Asael Sanchez
4.456506949124876__Welington Dotel
4.456536142087552__Bralin Jackson
4.456550096004943__Emmanuel Avila
4.456612785739259__C.J. Chatham
4.456733143268432__Juan Carlos Gamboa
4.456839214735845__Eduardo de Oleo
4.456900726559871__Enrique Osorio
4.456953876858366__Alan Espinoza
4.456993493731495__Diego Goris
4.4569990302117715__Logan Ice
4.457059095245258__Thomas Milone
4.457183979425808__Tres Barrera
4.457204430494719__D.J. Burt
4.457262480529767__Paul Hoenecke
4.4573986728887425__Royce Bolinger
4.4577827672978385__Jeremias Pineda
4.458011283978106__Domonic Brown
4.458255264977467__Roemon Fields
4.4583279814537375__Gavin Sheets
4.458375856098117__Melvin Mercedes
4.458555919183174__Johnny Davis
4.458659602096615__Elliot Soto
4.4587560595408355__Leody Taveras
4.458779697437856__Mike Ahmed
4.458799155792644__Mike Aviles
4.458817306115014__Sean Coyle
4.458936645534913__Luis Mendez
4.459020259527232__Andrew Guillotte
4.4590351363351335__Tim Torres
4.45908838201644__Drew Waters
4.459124952664194__Daniel Salters
4.459145273673169__Jake Scheiner
4.459399629940105__Cooper Hummel
4.459429461692123__Austin Nola
4.459480808447364__Nick Schulz
4.459482835856173__Steven Linkous
4.459623360313289__Ian Miller
4.4596391789698995__Moises Gutierrez
4.459647613282887__Joel Diaz
4.45993112183946__Jacob Hannemann
4.4599743239862075__Kenny Wilson
4.460010089768122__Luis Flores
4.460056978814631__Jorge Flores
4.460096220213685__Juan Perez
4.460120601703569__Sherman Johnson
4.460197523180646__Luke Persico
4.460237203160944__Brock Deatherage
4.46024887871967__Travis Harrison
4.460321742159213__Beau Amaral
4.4603923467615045__Jon Del Campo
4.460567112226684__Justin Twine
4.460600168934005__Brewer Hicklen
4.46068194603534__Aaron Brown
4.4607375387833486__Steven Sensley
4.4607567896898015__Xorge Carrillo
4.460801805706722__Tucker Nathans
4.460815797032528__Brett Vertigan
4.460848073313935__Ryan Vilade
4.46086232791115__Caleb Ramsey
4.460876201932159__Heath Quinn
4.460898338411887__Drew Stankiewicz
4.460985188875669__Riley Unroe
4.4610617286926075__Dillon Dobson
4.461082317687225__Anfernee Seymour
4.461164408263635__Sean Bouchard
4.461170748425987__Lucius Fox
4.461359757974574__Laz Rivera
4.46149807879332__Troy Stein
4.461566248768559__Wilson Soriano
4.4617464375378315__Jose Ruiz
4.461813961890936__Jarren Duran
4.461832631988574__Andretty Cordero
4.4618335772356605__Andrew Ely
4.461916464846138__Matt Dean
4.461980811080464__Agustin Murillo
4.462040625538144__Malquin Canelo
4.462066654710155__Ray-Patrick Didder
4.462079099848734__Seth Mejias-Brean
4.4621280684845575__Alejandro Salazar
4.46220323604077__Joshua Palacios
4.4622058901972235__Correlle Prime
4.462244771888152__Estevan Florial
4.462253062063533__Luis Jean
4.462263860703004__Orlando Calixte
4.462268460899734__Logan Ratledge
4.462305254667427__Manny Rodriguez
4.462463052036906__Erisbel Arruebarrena
4.462508088762775__Michael De Leon
4.46254310003212__Billy Burns
4.462562462774155__Luis Gonzalez
4.462620751472415__Victor Mendoza
4.462650526898545__Brock Hebert
4.462776604704722__Randolph Gassaway
4.4628129484232755__Jake Fraley
4.462824827426862__Errol Robinson
4.462832541122122__Arvicent Perez
4.462874672700422__Gabriel Quintana
4.463024179701628__Ryan Goins
4.463026175222252__Erick Aybar
4.4630826446331655__Matt Lipka
4.463161460141573__Rodolfo Amador
4.463165278053179__Derrik Gibson
4.463317878725365__Brian O'Keefe
4.463375884635047__Scott Hurst
4.463420004442074__Humberto Arteaga
4.463587383239769__Leon Landry
4.463674868793498__Max McDowell
4.463693146145797__Telmito Agustin
4.463697951865036__Juan Apodaca
4.463774850909359__Kyle Martin
4.463850192998182__Gustavo Nunez
4.464049099871254__Jonathan Jones
4.464051490599412__Michael Gettys
4.4641010988164__Harold Martinez
4.464197425862852__Trae Santos
4.464207838017751__Ryan Walker
4.464272056812028__Carlos Corporan
4.464409800343019__Gabriel Lino
4.464429639679917__Shane Opitz
4.464476704520648__Jared Oliva
4.464480095262259__Yosmany Guerra
4.464488242145933__Jesus Arredondo
4.464494229172564__Niko Vasquez
4.464697228463432__Michael De La Cruz
4.46471102013413__Hunter Owen
4.464803475707709__Jason Goldstein
4.46502126411115__Alex Mejia
4.465034240771747__Eliseo Aldazaba
4.4651717706452745__Lane Adams
4.465368317069616__Jake Peter
4.465411115854911__Micah Johnson
4.465450684256428__Michael Martinez
4.4654981991622815__Gioskar Amaya
4.465574127497227__Rodrigo Vigil
4.465596470113942__Harold Castro
4.465610076229592__Trayce Thompson
4.465672555419072__KC Serna
4.465683969740374__Brett Siddall
4.465724641814945__Mario Lisson
4.4657731670937__Ryne Birk
4.4657815305729045__Rodrigo Orozco
4.465841134013002__Jay Baum
4.465895931489283__Dustin Houle
4.46592007248471__Garabez Rosa
4.46603068647723__Buddy Reed
4.46615417476371__Wendell Rijo
4.46648361391262__A.J. Simcox
4.466512965311054__Marcus Littlewood
4.466557849448883__Tim Arakawa
4.466675569707949__Skyler Ewing
4.466884230624421__Luke Dykstra
4.466909885005834__Gabriel Cancel
4.466916813777148__Chris O'Brien
4.466981743514505__Jonah Heim
4.467039339747545__Zach Welz
4.467045657111482__Jose Miranda
4.467295516477575__Rafael Bautista
4.467298872116377__Evan White
4.46731553068126__Arismendy Alcantara
4.467324014234657__Jason Morozowski
4.467464241343781__Brian Navarreto
4.467507115209767__Chesny Young
4.467540000124274__Braxton Lee
4.4676670601230795__Brandon Trinkwon
4.46771460750621__Carlos Arroyo
4.46772624053869__Charles Leblanc
4.467916719812529__Nick Lovullo
4.467959276720658__Jake DePew
4.4679655395599305__Calten Daal
4.468023555787413__Ryan Noda
4.468046074523075__Jose Guadalupe Chavez
4.468051202375808__River Stevens
4.468080121932138__Chris Mariscal
4.4680828177705__J.J. Matijevic
4.468170115379429__Jose Medina
4.468284890430697__Daniel Carbonell
4.468362586870068__Tony Cruz
4.468388526333209__Sam Haggerty
4.468461404986742__Matt Jones
4.468617762184521__Preston Palmeiro
4.468624432268914__Will Middlebrooks
4.4686909804147135__Rhett Wiseman
4.468793061281184__Ali Castillo
4.468829252250861__Dom Thompson-Williams
4.46884934807388__Claudio Bautista
4.468982451714304__Evan Marzilli
