2016,NL,ARI,ARI,W,4,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2036216,107,108,ARI,ARI,ARI
2016,NL,ATL,ATL,E,5,81,N,N,N,N,Atlanta Braves,Turner Field,2020914,102,104,ATL,ATL,ATL
2016,AL,BAL,BAL,E,2,81,N,Y,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2172344,101,101,BAL,BAL,BAL
2016,AL,BOS,BOS,E,1,81,Y,N,N,N,Boston Red Sox,Fenway Park II,2955434,108,106,BOS,BOS,BOS
2016,AL,CHA,CWS,C,4,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1746293,96,97,CWS,CHA,CHA
2016,NL,CHN,CHC,C,1,81,Y,N,Y,Y,Chicago Cubs,Wrigley Field,3232420,95,93,CHC,CHN,CHN
2016,NL,CIN,CIN,C,5,81,N,N,N,N,Cincinnati Reds,Great American Ball Park,1894085,99,100,CIN,CIN,CIN
2016,AL,CLE,CLE,C,1,80,Y,N,Y,N,Cleveland Indians,Progressive Field,1591667,110,109,CLE,CLE,CLE
2016,NL,COL,COL,W,3,81,N,N,N,N,Colorado Rockies,Coors Field,2602524,117,117,COL,COL,COL
2016,AL,DET,DET,C,2,81,N,N,N,N,Detroit Tigers,Comerica Park,2493859,101,101,DET,DET,DET
2016,AL,HOU,HOU,W,3,81,N,N,N,N,Houston Astros,Minute Maid Park,2306623,90,89,HOU,HOU,HOU
2016,AL,KCA,KC,C,3,81,N,N,N,N,Kansas City Royals,Kauffman Stadium,2557712,105,106,KC,KCA,KCA
2016,AL,LAA,LAA,W,4,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3016142,95,95,LAA,LAA,LAA
2016,NL,LAN,LAD,W,1,81,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3703312,93,92,LAD,LAN,LAN
2016,NL,MIA,MIA,E,3,80,N,N,N,N,Miami Marlins,Marlins Park,1712417,93,93,MIA,FLO,MIA
2016,NL,MIL,MIL,C,4,81,N,N,N,N,Milwaukee Brewers,Miller Park,2314614,99,99,MIL,ML4,MIL
2016,AL,MIN,MIN,C,5,81,N,N,N,N,Minnesota Twins,Target Field,1963912,96,98,MIN,MIN,MIN
2016,AL,NYA,NYY,E,4,81,N,N,N,N,New York Yankees,Yankee Stadium III,3063405,105,105,NYY,NYA,NYA
2016,NL,NYN,NYM,E,2,81,N,Y,N,N,New York Mets,Citi Field,2789602,102,102,NYM,NYN,NYN
2016,AL,OAK,OAK,W,5,81,N,N,N,N,Oakland Athletics,O.co Coliseum,1521506,90,91,OAK,OAK,OAK
2016,NL,PHI,PHI,E,4,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,1915144,91,93,PHI,PHI,PHI
2016,NL,PIT,PIT,C,3,81,N,N,N,N,Pittsburgh Pirates,PNC Park,2249201,100,101,PIT,PIT,PIT
2016,NL,SDN,SD,W,5,81,N,N,N,N,San Diego Padres,Petco Park,2351422,99,99,SD,SDN,SDN
2016,AL,SEA,SEA,W,2,81,N,N,N,N,Seattle Mariners,Safeco Field,2267928,98,97,SEA,SEA,SEA
2016,NL,SFN,SF,W,2,81,N,Y,N,N,San Francisco Giants,AT&T Park,3365256,103,102,SF,SFN,SFN
2016,NL,SLN,STL,C,2,81,N,N,N,N,St. Louis Cardinals,Busch Stadium III,3444490,100,99,STL,SLN,SLN
2016,AL,TBA,TB,E,5,81,N,N,N,N,Tampa Bay Rays,Tropicana Field,1286163,93,94,TBR,TBA,TBA
2016,AL,TEX,TEX,W,1,81,Y,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,2710402,106,105,TEX,TEX,TEX
2016,AL,TOR,TOR,E,2,81,N,Y,N,N,Toronto Blue Jays,Rogers Centre,3392099,111,110,TOR,TOR,TOR
2016,NL,WAS,WAS,E,1,81,Y,N,N,N,Washington Nationals,Nationals Park,2481938,100,98,WAS,MON,WAS
2017,NL,ARI,ARI,W,2,81,N,Y,N,N,Arizona Diamondbacks,Chase Field,2134375,110,110,ARI,ARI,ARI
2017,NL,ATL,ATL,E,3,81,N,N,N,N,Atlanta Braves,SunTrust Park,2505252,98,98,ATL,ATL,ATL
